attempt_answer_id,user_id,quiz_id,question_id,quiz_attempt_id,given_answer,question_mark,achieved_mark,minus_mark,is_correct
370,582,9774,327,83,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
371,582,9774,330,83,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
372,582,9774,329,83,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
373,582,9774,328,83,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
374,582,9774,326,83,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
375,578,9774,329,64,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
376,578,9774,328,64,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
377,578,9774,326,64,"a:1:{i:0;s:4:"1223";}",1.00,0.00,0.00,0
378,578,9774,327,64,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
379,578,9774,330,64,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
380,569,9774,326,68,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
381,569,9774,327,68,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
382,569,9774,330,68,"a:1:{i:0;s:4:"1238";}",1.00,1.00,0.00,1
383,569,9774,329,68,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
384,569,9774,328,68,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
385,567,9774,329,87,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
386,567,9774,330,87,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
387,567,9774,328,87,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
388,567,9774,326,87,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
389,567,9774,327,87,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
390,581,9774,330,76,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
391,581,9774,328,76,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
392,581,9774,329,76,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
393,581,9774,326,76,"a:2:{i:0;s:4:"1223";i:1;s:4:"1224";}",1.00,0.00,0.00,0
394,581,9774,327,76,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
395,556,9774,330,65,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
396,556,9774,327,65,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
397,556,9774,328,65,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
398,556,9774,326,65,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
399,556,9774,329,65,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
400,585,9774,327,89,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
401,585,9774,329,89,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
402,585,9774,328,89,"a:1:{i:0;s:4:"1233";}",1.00,0.00,0.00,0
403,585,9774,330,89,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
404,585,9774,326,89,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
405,581,9774,330,76,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
406,581,9774,328,76,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
407,581,9774,329,76,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
408,581,9774,326,76,"a:2:{i:0;s:4:"1223";i:1;s:4:"1224";}",1.00,0.00,0.00,0
409,581,9774,327,76,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
410,578,9774,329,64,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
411,578,9774,328,64,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
412,578,9774,326,64,"a:1:{i:0;s:4:"1223";}",1.00,0.00,0.00,0
413,578,9774,327,64,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
414,578,9774,330,64,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
415,556,9774,330,65,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
416,556,9774,327,65,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
417,556,9774,328,65,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
418,556,9774,326,65,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
419,556,9774,329,65,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
420,585,9774,327,89,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
421,585,9774,329,89,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
422,585,9774,328,89,"a:1:{i:0;s:4:"1233";}",1.00,0.00,0.00,0
423,585,9774,330,89,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
424,585,9774,326,89,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
425,585,9774,327,89,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
426,585,9774,329,89,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
427,585,9774,328,89,"a:1:{i:0;s:4:"1233";}",1.00,0.00,0.00,0
428,585,9774,330,89,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
429,585,9774,326,89,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
430,597,9774,326,93,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
431,597,9774,328,93,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
432,597,9774,330,93,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
433,597,9774,327,93,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
434,597,9774,329,93,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
435,585,9774,327,89,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
436,585,9774,329,89,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
437,585,9774,328,89,"a:1:{i:0;s:4:"1233";}",1.00,0.00,0.00,0
438,585,9774,330,89,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
439,585,9774,326,89,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
440,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
441,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
442,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
443,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
444,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
445,580,9774,329,70,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
446,580,9774,326,70,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
447,580,9774,330,70,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
448,580,9774,327,70,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
449,580,9774,328,70,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
450,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
451,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
452,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
453,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
454,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
455,580,9774,329,70,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
456,580,9774,326,70,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
457,580,9774,330,70,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
458,580,9774,327,70,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
459,580,9774,328,70,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
460,563,9774,329,73,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
461,563,9774,326,73,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
462,563,9774,330,73,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
463,563,9774,328,73,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
464,563,9774,327,73,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
465,556,9774,330,65,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
466,556,9774,327,65,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
467,556,9774,328,65,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
468,556,9774,326,65,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
469,556,9774,329,65,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
470,579,9774,330,82,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
471,579,9774,327,82,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
472,579,9774,326,82,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
473,579,9774,329,82,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
474,579,9774,328,82,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
475,556,9774,330,65,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
476,556,9774,327,65,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
477,556,9774,328,65,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
478,556,9774,326,65,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
479,556,9774,329,65,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
480,559,9774,327,81,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
481,559,9774,326,81,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
482,559,9774,328,81,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
483,559,9774,330,81,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
484,559,9774,329,81,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
485,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
486,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
487,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
488,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
489,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
490,579,9774,330,82,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
491,579,9774,327,82,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
492,579,9774,326,82,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
493,579,9774,329,82,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
494,579,9774,328,82,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
495,581,9774,330,76,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
496,581,9774,328,76,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
497,581,9774,329,76,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
498,581,9774,326,76,"a:2:{i:0;s:4:"1223";i:1;s:4:"1224";}",1.00,0.00,0.00,0
499,581,9774,327,76,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
500,581,9774,330,76,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
501,581,9774,328,76,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
502,581,9774,329,76,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
503,581,9774,326,76,"a:2:{i:0;s:4:"1223";i:1;s:4:"1224";}",1.00,0.00,0.00,0
504,581,9774,327,76,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
505,563,9774,329,73,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
506,563,9774,326,73,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
507,563,9774,330,73,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
508,563,9774,328,73,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
509,563,9774,327,73,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
510,579,9774,330,82,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
511,579,9774,327,82,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
512,579,9774,326,82,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
513,579,9774,329,82,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
514,579,9774,328,82,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
515,559,9774,327,81,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
516,559,9774,326,81,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
517,559,9774,328,81,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
518,559,9774,330,81,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
519,559,9774,329,81,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
520,579,9774,330,82,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
521,579,9774,327,82,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
522,579,9774,326,82,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
523,579,9774,329,82,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
524,579,9774,328,82,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
525,563,9774,329,73,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
526,563,9774,326,73,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
527,563,9774,330,73,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
528,563,9774,328,73,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
529,563,9774,327,73,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
530,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
531,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
532,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
533,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
534,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
535,571,9774,326,79,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
536,571,9774,330,79,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
537,571,9774,328,79,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
538,571,9774,329,79,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
539,571,9774,327,79,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
540,583,9774,327,88,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
541,583,9774,326,88,"a:1:{i:0;s:4:"1223";}",1.00,0.00,0.00,0
542,583,9774,330,88,"a:4:{i:0;s:4:"1238";i:1;s:4:"1239";i:2;s:4:"1240";i:3;s:4:"1241";}",1.00,0.00,0.00,0
543,583,9774,329,88,"a:1:{i:0;s:4:"1234";}",1.00,0.00,0.00,0
544,583,9774,328,88,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
545,571,9774,326,79,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
546,571,9774,330,79,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
547,571,9774,328,79,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
548,571,9774,329,79,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
549,571,9774,327,79,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
550,594,9774,329,94,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
551,594,9774,330,94,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
552,594,9774,328,94,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
553,563,9774,329,73,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
554,594,9774,326,94,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
555,563,9774,326,73,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
556,594,9774,327,94,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
557,563,9774,330,73,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
558,563,9774,328,73,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
559,563,9774,327,73,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
560,563,9774,329,73,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
561,563,9774,326,73,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
562,563,9774,330,73,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
563,563,9774,328,73,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
564,563,9774,327,73,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
565,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
566,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
567,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
568,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
569,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
570,590,9774,330,86,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
571,590,9774,326,86,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
572,590,9774,327,86,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
573,590,9774,329,86,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
574,590,9774,328,86,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
575,567,9774,329,87,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
576,567,9774,330,87,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
577,567,9774,328,87,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
578,567,9774,326,87,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
579,567,9774,327,87,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
580,594,9774,329,94,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
581,594,9774,330,94,"a:1:{i:0;s:4:"1240";}",1.00,0.00,0.00,0
582,594,9774,328,94,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
583,594,9774,326,94,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
584,594,9774,327,94,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
585,597,9774,326,93,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
586,597,9774,328,93,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
587,597,9774,330,93,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
588,597,9774,327,93,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
589,597,9774,329,93,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
590,597,9774,326,93,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
591,597,9774,328,93,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
592,597,9774,330,93,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
593,597,9774,327,93,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
594,597,9774,329,93,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
595,597,9774,326,93,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
596,597,9774,328,93,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
597,597,9774,330,93,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
598,597,9774,327,93,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
599,597,9774,329,93,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
600,591,9774,327,95,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
601,591,9774,329,95,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
602,591,9774,330,95,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
603,591,9774,326,95,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
604,583,9774,327,88,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
605,583,9774,326,88,"a:1:{i:0;s:4:"1223";}",1.00,0.00,0.00,0
606,583,9774,330,88,"a:4:{i:0;s:4:"1238";i:1;s:4:"1239";i:2;s:4:"1240";i:3;s:4:"1241";}",1.00,0.00,0.00,0
607,583,9774,329,88,"a:1:{i:0;s:4:"1234";}",1.00,0.00,0.00,0
608,583,9774,328,88,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
609,583,9774,327,88,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
610,583,9774,326,88,"a:1:{i:0;s:4:"1223";}",1.00,0.00,0.00,0
611,583,9774,330,88,"a:4:{i:0;s:4:"1238";i:1;s:4:"1239";i:2;s:4:"1240";i:3;s:4:"1241";}",1.00,0.00,0.00,0
612,583,9774,329,88,"a:1:{i:0;s:4:"1234";}",1.00,0.00,0.00,0
613,583,9774,328,88,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
614,597,9774,326,93,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
615,597,9774,328,93,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
616,597,9774,330,93,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
617,597,9774,327,93,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
618,597,9774,329,93,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
619,595,9774,326,91,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
620,595,9774,329,91,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
621,595,9774,330,91,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
622,595,9774,328,91,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
623,595,9774,327,91,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
624,564,9774,330,85,"a:1:{i:0;s:4:"1241";}",1.00,0.00,0.00,0
625,564,9774,328,85,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
626,564,9774,329,85,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
627,564,9774,327,85,"a:1:{i:0;s:4:"1227";}",1.00,0.00,0.00,0
628,564,9774,326,85,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
629,591,9774,326,96,"a:1:{i:0;s:4:"1224";}",1.00,1.00,0.00,1
630,591,9774,330,96,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
631,591,9774,327,96,"a:1:{i:0;s:4:"1228";}",1.00,0.00,0.00,0
632,591,9774,328,96,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
633,591,9774,329,96,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
634,561,9774,326,78,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
635,561,9774,329,78,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
636,561,9774,327,78,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
637,561,9774,328,78,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
638,561,9774,330,78,"a:1:{i:0;s:4:"1238";}",1.00,1.00,0.00,1
639,561,9774,326,78,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
640,561,9774,329,78,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
641,561,9774,327,78,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
642,561,9774,328,78,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
643,561,9774,330,78,"a:1:{i:0;s:4:"1238";}",1.00,1.00,0.00,1
644,561,9774,326,78,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
645,561,9774,329,78,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
646,561,9774,327,78,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
647,561,9774,328,78,"a:1:{i:0;s:4:"1231";}",1.00,1.00,0.00,1
648,561,9774,330,78,"a:1:{i:0;s:4:"1238";}",1.00,1.00,0.00,1
649,586,9774,327,92,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
650,586,9774,329,92,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
651,586,9774,326,92,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
652,586,9774,328,92,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
653,586,9774,330,92,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
654,575,9774,330,99,"a:1:{i:0;s:4:"1238";}",1.00,1.00,0.00,1
655,575,9774,327,99,"a:1:{i:0;s:4:"1229";}",1.00,0.00,0.00,0
656,575,9774,329,99,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
657,575,9774,326,99,"a:1:{i:0;s:4:"1222";}",1.00,0.00,0.00,0
658,575,9774,328,99,"a:1:{i:0;s:4:"1230";}",1.00,0.00,0.00,0
659,586,9774,327,92,"a:1:{i:0;s:4:"1226";}",1.00,1.00,0.00,1
660,586,9774,329,92,"a:1:{i:0;s:4:"1237";}",1.00,1.00,0.00,1
661,586,9774,326,92,"a:1:{i:0;s:4:"1225";}",1.00,0.00,0.00,0
662,586,9774,328,92,"a:1:{i:0;s:4:"1232";}",1.00,0.00,0.00,0
663,586,9774,330,92,"a:1:{i:0;s:4:"1239";}",1.00,0.00,0.00,0
664,598,9774,327,100,"a:4:{i:0;s:4:"1226";i:1;s:4:"1227";i:2;s:4:"1228";i:3;s:4:"1229";}",1.00,0.00,0.00,0
665,598,9774,329,100,"a:4:{i:0;s:4:"1234";i:1;s:4:"1235";i:2;s:4:"1236";i:3;s:4:"1237";}",1.00,0.00,0.00,0
666,598,9774,326,100,"a:4:{i:0;s:4:"1222";i:1;s:4:"1223";i:2;s:4:"1224";i:3;s:4:"1225";}",1.00,0.00,0.00,0
667,598,9774,328,100,"a:4:{i:0;s:4:"1230";i:1;s:4:"1231";i:2;s:4:"1232";i:3;s:4:"1233";}",1.00,0.00,0.00,0
668,598,9774,330,100,"a:4:{i:0;s:4:"1238";i:1;s:4:"1239";i:2;s:4:"1240";i:3;s:4:"1241";}",1.00,0.00,0.00,0
669,568,9774,327,101,"a:4:{i:0;s:4:"1226";i:1;s:4:"1227";i:2;s:4:"1228";i:3;s:4:"1229";}",1.00,0.00,0.00,0
670,568,9774,329,101,"a:1:{i:0;s:4:"1235";}",1.00,0.00,0.00,0
